Iteration,Metric,Avg
0,Susceptible,0.9152542372881356
0,Infected,0.00847457627118644
0,Recovered_Immune,0.07627118644067797
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.9152542372881356
1,Infected,0.00847457627118644
1,Recovered_Immune,0.07627118644067797
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.9152542372881356
2,Infected,0.00847457627118644
2,Recovered_Immune,0.07627118644067797
2,Death,0.0
2,Asymptomatic,1.0
2,Hospitalization,0.0
2,Severe,0.0
3,Susceptible,0.847457627118644
3,Infected,0.07627118644067797
3,Recovered_Immune,0.07627118644067797
3,Death,0.0
3,Asymptomatic,1.0
3,Hospitalization,0.0
3,Severe,0.0
4,Susceptible,0.8220338983050848
4,Infected,0.1016949152542373
4,Recovered_Immune,0.07627118644067797
4,Death,0.0
4,Asymptomatic,1.0
4,Hospitalization,0.0
4,Severe,0.0
5,Susceptible,0.7457627118644068
5,Infected,0.17796610169491525
5,Recovered_Immune,0.07627118644067797
5,Death,0.0
5,Asymptomatic,1.0
5,Hospitalization,0.0
5,Severe,0.0
6,Susceptible,0.7033898305084746
6,Infected,0.22033898305084745
6,Recovered_Immune,0.07627118644067797
6,Death,0.0
6,Asymptomatic,1.0
6,Hospitalization,0.0
6,Severe,0.0
7,Susceptible,0.6271186440677966
7,Infected,0.2966101694915254
7,Recovered_Immune,0.07627118644067797
7,Death,0.0
7,Asymptomatic,1.0
7,Hospitalization,0.0
7,Severe,0.0
8,Susceptible,0.6271186440677966
8,Infected,0.2966101694915254
8,Recovered_Immune,0.07627118644067797
8,Death,0.0
8,Asymptomatic,0.9915254237288136
8,Hospitalization,0.00847457627118644
8,Severe,0.0
9,Susceptible,0.6271186440677966
9,Infected,0.2966101694915254
9,Recovered_Immune,0.07627118644067797
9,Death,0.0
9,Asymptomatic,0.9915254237288136
9,Hospitalization,0.00847457627118644
9,Severe,0.0
10,Susceptible,0.6271186440677966
10,Infected,0.2966101694915254
10,Recovered_Immune,0.07627118644067797
10,Death,0.0
10,Asymptomatic,0.9915254237288136
10,Hospitalization,0.00847457627118644
10,Severe,0.0
11,Susceptible,0.6101694915254238
11,Infected,0.3135593220338983
11,Recovered_Immune,0.07627118644067797
11,Death,0.0
11,Asymptomatic,0.9745762711864406
11,Hospitalization,0.025423728813559324
11,Severe,0.0
12,Susceptible,0.6016949152542372
12,Infected,0.3220338983050847
12,Recovered_Immune,0.07627118644067797
12,Death,0.0
12,Asymptomatic,0.9745762711864406
12,Hospitalization,0.025423728813559324
12,Severe,0.0
13,Susceptible,0.5932203389830508
13,Infected,0.3305084745762712
13,Recovered_Immune,0.07627118644067797
13,Death,0.0
13,Asymptomatic,0.9745762711864406
13,Hospitalization,0.025423728813559324
13,Severe,0.0
14,Susceptible,0.5932203389830508
14,Infected,0.3305084745762712
14,Recovered_Immune,0.07627118644067797
14,Death,0.0
14,Asymptomatic,0.9745762711864406
14,Hospitalization,0.025423728813559324
14,Severe,0.0
15,Susceptible,0.5847457627118644
15,Infected,0.3389830508474576
15,Recovered_Immune,0.07627118644067797
15,Death,0.0
15,Asymptomatic,0.9745762711864406
15,Hospitalization,0.025423728813559324
15,Severe,0.0
16,Susceptible,0.5847457627118644
16,Infected,0.3389830508474576
16,Recovered_Immune,0.07627118644067797
16,Death,0.0
16,Asymptomatic,0.9576271186440678
16,Hospitalization,0.0423728813559322
16,Severe,0.0
17,Susceptible,0.5847457627118644
17,Infected,0.3389830508474576
17,Recovered_Immune,0.07627118644067797
17,Death,0.0
17,Asymptomatic,0.9576271186440678
17,Hospitalization,0.0423728813559322
17,Severe,0.0
18,Susceptible,0.5847457627118644
18,Infected,0.3389830508474576
18,Recovered_Immune,0.07627118644067797
18,Death,0.0
18,Asymptomatic,0.9576271186440678
18,Hospitalization,0.0423728813559322
18,Severe,0.0
